Urban_geoid,slope_CUHI_day,slope_CUHI_night,slope_SUHI_day,slope_SUHI_night,Urban_name,Clim_zone,Coastal?
43210,0.008949455477922691,-0.004333597868812214,-0.0054815293324441015,-0.021773541932553868,"Johnson City, TN",Temperate,False
43291,-0.04179614751370952,-0.09113603350140077,-0.08153145285454358,-0.07155812211189337,"Johnstown, PA",Snow,False
43345,-0.007500012769934117,0.007146970090019388,-0.11680713071368778,-0.014869093612796789,"Jonesboro, AR",Temperate,False
43399,0.0012900469920492069,-0.002863723398643837,-0.14433649013052116,-0.04443141134903226,"Joplin, MO",Temperate,False
43453,0.042161701863175326,0.07210861554536939,0.011156746430851464,-0.05082066192845273,"Juana Díaz, PR",Tropical,True
43723,-0.0009524642646320942,-0.0048284991153570165,-0.03683928808851281,-0.027414973652053136,"Kalamazoo, MI",Snow,False
43885,-0.0004007223984771635,-0.008469191292017269,-0.058076921883900325,-0.0831210250369616,"Kankakee, IL",Snow,False
43912,-0.0035789347056571475,-0.0007695427661590429,-0.017217154409866424,-0.007573251101905567,"Kansas City, MO--KS",Temperate,False
44479,-0.003975540379422303,-0.005628281586472947,-0.04654347760905233,-0.01747886285701511,"Kennewick--Pasco, WA",Arid,False
44506,-0.006553996468070644,0.0016162715957047963,-0.022181780025310745,-0.01204461347994704,"Kenosha, WI--IL",Snow,False
44992,-0.013357520009002526,0.0025388143575739664,-0.05096964173946309,-0.015734850292702236,"Killeen, TX",Temperate,False
45235,-9.840723726348561e-05,-0.015064237537012307,-0.0027819023640864773,-0.008590781134576304,"Kingsport, TN--VA",Temperate,False
45262,-0.0033648026807251304,-0.017707923490531165,-0.022190125520272917,-0.11329435406831984,"Kingston, NY",Snow,False
45451,-0.006958659491749877,-0.01036247036439682,-0.09831636213637729,-0.010994978029084158,"Kissimmee, FL",Temperate,False
45640,0.0016530358751960686,0.001628306789546413,-0.03275717968363011,-0.005360588198553371,"Knoxville, TN",Temperate,False
45694,-0.008331175290935036,-0.004464935945129268,-0.10768803363403216,-0.05648595453728716,"Kokomo, IN",Snow,False
45910,0.008132594266731583,-0.015055903191388309,0.0013584962691551628,-0.04592983649079557,"La Crosse, WI--MN",Snow,False
45937,0.006597746686338565,0.011944574568574137,0.07510826732863107,0.05138024937888855,"Lady Lake--The Villages, FL",Temperate,False
46018,-0.005179256383239627,-0.004313197230154294,-0.013436745283851647,-0.015829482743221296,"Lafayette, IN",Snow,False
46045,0.0014185353044864721,-0.001132443783483379,-0.010549055157260701,-0.010264302381135076,"Lafayette, LA",Temperate,False
46126,-0.007902382636361574,-0.002685221681576947,-0.019895413616796597,0.0004868704258352779,"Lafayette--Louisville--Erie, CO",Snow,False
46531,-0.0027762565912547578,0.00033508007614788056,-0.02763128129675932,-0.014166970398003138,"Lake Charles, LA",Temperate,False
46747,0.003282033415603191,0.008850833858211667,-0.06891989612552861,0.025094491328135415,"Lake Havasu City, AZ",Arid,False
46801,0.00016117637508164482,-0.006743278947282474,-0.03454533758184351,-0.013315354096332553,"Lake Jackson--Angleton, TX",Temperate,True
46828,-0.0016460077226321953,-0.00268159516723782,-0.02708685040086854,-0.008101525545910286,"Lakeland, FL",Temperate,False
47530,-0.0062127990985243,-0.007308761570692501,-0.07861522323980975,-0.02240628722369397,"Lancaster, PA",Temperate,False
47611,-0.013325759598205277,-0.013469539848015369,-0.0025993549507434947,-0.0049304128773560805,"Lancaster--Palmdale, CA",Arid,False
47719,0.001729719693842217,-0.0018672702074274496,-0.04136799363429926,-0.021126633134445797,"Lansing, MI",Snow,False
47854,-0.017567537848745964,-0.008178939903693287,-0.045531650084560456,-0.008067217592118831,"Laredo, TX",Arid,False
